[2026-06-13 18:38:14] ADMIN: Importación masiva de estado JSON consolidado completada exitosamente.
[2026-06-13 18:38:16] ADMIN: Importación masiva de estado JSON consolidado completada exitosamente.
[2026-06-13 18:54:56] ADMIN: Equipos personalizados guardados - Partido: 73, Eq1: Group A 2nd Place, Eq2: Group B 2nd Place
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 61 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 67 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 68 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 62 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 3 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 9 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 10 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 4 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 21 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 15 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 16 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 22 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 33 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 27 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 28 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 34 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 45 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 39 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 46 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 40 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 57 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 51 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 52 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 58 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 63 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 69 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 70 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 64 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 12 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 11 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 18 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 17 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 5 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 6 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 29 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 30 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 35 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 36 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 24 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 23 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 53 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 54 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 47 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 48 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 41 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 42 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 72 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 71 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 65 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 66 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 59 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 60 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 73 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 76 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 74 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 75 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 78 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 77 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 79 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 80 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 82 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 81 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 84 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 83 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 85 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 88 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 86 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 87 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 90 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 89 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 91 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 92 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 93 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 94 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 95 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 96 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 97 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 98 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 99 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 100 -> N/A - N/A (Estado: scheduled)
[2026-06-14 17:55:40] [CRON] Sincronización automática completa. Resultados actualizados: 92. Llaves de eliminatoria definidas: 0.
[2026-06-14 18:15:13] [CRON] Marcador actualizado (Enriquecido): Partido ID 25 -> 4 - 1 (Estado: live)
[2026-06-14 18:15:13] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 18:20:24] [CRON] Marcador actualizado (Enriquecido): Partido ID 25 -> 4 - 1 (Estado: live)
[2026-06-14 18:20:24] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 18:25:08] [CRON] Marcador actualizado (Enriquecido): Partido ID 25 -> 4 - 1 (Estado: live)
[2026-06-14 18:25:08] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 18:30:42] [CRON] Marcador actualizado (Enriquecido): Partido ID 25 -> 4 - 1 (Estado: live)
[2026-06-14 18:30:42] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 18:35:30] [CRON] Marcador actualizado (Enriquecido): Partido ID 25 -> 4 - 1 (Estado: live)
[2026-06-14 18:35:30] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 18:40:28] [CRON] Marcador actualizado (Enriquecido): Partido ID 25 -> 5 - 1 (Estado: live)
[2026-06-14 18:40:28] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 18:45:25] [CRON] Marcador actualizado (Enriquecido): Partido ID 25 -> 6 - 1 (Estado: live)
[2026-06-14 18:45:25] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 18:50:08] [CRON] Marcador actualizado (Enriquecido): Partido ID 25 -> 6 - 1 (Estado: live)
[2026-06-14 18:50:08] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 18:55:36] [CRON] Marcador actualizado (Enriquecido): Partido ID 25 -> 6 - 1 (Estado: live)
[2026-06-14 18:55:36] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 19:00:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 25 -> 7 - 1 (Estado: finished)
[2026-06-14 19:00:40] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 19:03:05] ADMIN: Resultado real guardado - Partido: 25, Marcador: 7-1, Estado: live, Has api_data: no
[2026-06-14 19:03:28] Pronóstico guardado - Jugador: 1781053224616, Partido: 25, Marcador: 3- (unlocked: no)
[2026-06-14 19:03:30] Pronóstico guardado - Jugador: 1781053224616, Partido: 25, Marcador: 3-0 (unlocked: no)
[2026-06-14 19:03:49] ADMIN: Resultado real guardado - Partido: 25, Marcador: 7-1, Estado: finished, Has api_data: no
[2026-06-14 19:05:46] [CRON] Marcador actualizado (Enriquecido): Partido ID 25 -> 7 - 1 (Estado: finished)
[2026-06-14 19:05:46] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 20:10:44] [CRON] Marcador actualizado (Enriquecido): Partido ID 31 -> 0 - 0 (Estado: live)
[2026-06-14 20:10:44] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 20:15:44] [CRON] Marcador actualizado (Enriquecido): Partido ID 31 -> 0 - 0 (Estado: live)
[2026-06-14 20:15:44] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 20:20:10] [CRON] Marcador actualizado (Enriquecido): Partido ID 31 -> 0 - 0 (Estado: live)
[2026-06-14 20:20:10] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 20:30:44] [CRON] Marcador actualizado (Enriquecido): Partido ID 31 -> 0 - 0 (Estado: live)
[2026-06-14 20:30:44] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 20:35:35] [CRON] Marcador actualizado (Enriquecido): Partido ID 31 -> 0 - 0 (Estado: live)
[2026-06-14 20:35:35] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 20:44:30] [CRON] Marcador actualizado (Enriquecido): Partido ID 31 -> 0 - 0 (Estado: live)
[2026-06-14 20:44:30] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 20:45:52] [CRON] Marcador actualizado (Enriquecido): Partido ID 31 -> 0 - 0 (Estado: live)
[2026-06-14 20:45:52] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 20:50:51] [CRON] Marcador actualizado (Enriquecido): Partido ID 31 -> 0 - 0 (Estado: live)
[2026-06-14 20:50:51] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 20:54:07] Pronóstico guardado - Jugador: 1781053224616, Partido: 31, Marcador: 1- (unlocked: no)
[2026-06-14 20:54:11] Pronóstico guardado - Jugador: 1781053224616, Partido: 31, Marcador: 1-0 (unlocked: no)
[2026-06-14 20:54:18] Pronóstico guardado - Jugador: 1781053224616, Partido: 26, Marcador: 1- (unlocked: no)
[2026-06-14 20:54:23] Pronóstico guardado - Jugador: 1781053224616, Partido: 26, Marcador: 1-0 (unlocked: no)
[2026-06-14 20:54:28] Pronóstico guardado - Jugador: 1781053224616, Partido: 32, Marcador: 2- (unlocked: no)
[2026-06-14 20:54:30] Pronóstico guardado - Jugador: 1781053224616, Partido: 32, Marcador: 2-2 (unlocked: no)
[2026-06-14 21:10:18] [CRON] Marcador actualizado (Enriquecido): Partido ID 31 -> 0 - 0 (Estado: live)
[2026-06-14 21:10:18] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 21:15:40] [CRON] Marcador actualizado (Enriquecido): Partido ID 31 -> 1 - 0 (Estado: live)
[2026-06-14 21:15:40] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 21:20:50] Pronóstico guardado - Jugador: 1781051800815, Partido: 26, Marcador: 1- (unlocked: no)
[2026-06-14 21:20:53] Pronóstico guardado - Jugador: 1781051800815, Partido: 26, Marcador: 1-2 (unlocked: no)
[2026-06-14 21:21:00] Pronóstico guardado - Jugador: 1781051800815, Partido: 32, Marcador: 2- (unlocked: no)
[2026-06-14 21:21:03] Pronóstico guardado - Jugador: 1781051800815, Partido: 32, Marcador: 2-0 (unlocked: no)
[2026-06-14 21:25:05] [CRON] Marcador actualizado (Enriquecido): Partido ID 31 -> 1 - 1 (Estado: live)
[2026-06-14 21:25:05] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 21:30:50] [CRON] Marcador actualizado (Enriquecido): Partido ID 31 -> 2 - 1 (Estado: live)
[2026-06-14 21:30:50] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 21:35:38] [CRON] Marcador actualizado (Enriquecido): Partido ID 31 -> 2 - 1 (Estado: live)
[2026-06-14 21:35:38] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 21:45:25] [CRON] Marcador actualizado (Enriquecido): Partido ID 31 -> 2 - 1 (Estado: live)
[2026-06-14 21:45:25] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 21:50:13] [CRON] Marcador actualizado (Enriquecido): Partido ID 31 -> 2 - 2 (Estado: live)
[2026-06-14 21:50:13] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 21:55:53] [CRON] Marcador actualizado (Enriquecido): Partido ID 31 -> 2 - 2 (Estado: live)
[2026-06-14 21:55:53] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 21:57:37] ADMIN: Resultado real guardado - Partido: 31, Marcador: 2-2, Estado: finished, Has api_data: yes
[2026-06-14 21:57:37] ADMIN: Resultado real guardado - Partido: 26, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:37] ADMIN: Resultado real guardado - Partido: 32, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:37] ADMIN: Resultado real guardado - Partido: 43, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:38] ADMIN: Resultado real guardado - Partido: 37, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:38] ADMIN: Resultado real guardado - Partido: 44, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:38] ADMIN: Resultado real guardado - Partido: 38, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:39] ADMIN: Resultado real guardado - Partido: 49, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:39] ADMIN: Resultado real guardado - Partido: 50, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:39] ADMIN: Resultado real guardado - Partido: 55, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:39] ADMIN: Resultado real guardado - Partido: 56, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:40] ADMIN: Resultado real guardado - Partido: 61, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:40] ADMIN: Resultado real guardado - Partido: 67, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:40] ADMIN: Resultado real guardado - Partido: 68, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:41] ADMIN: Resultado real guardado - Partido: 62, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:41] ADMIN: Resultado real guardado - Partido: 3, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:41] ADMIN: Resultado real guardado - Partido: 9, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:42] ADMIN: Resultado real guardado - Partido: 10, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:42] ADMIN: Resultado real guardado - Partido: 4, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:42] ADMIN: Resultado real guardado - Partido: 21, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:42] ADMIN: Resultado real guardado - Partido: 15, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:43] ADMIN: Resultado real guardado - Partido: 16, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:43] ADMIN: Resultado real guardado - Partido: 22, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:43] ADMIN: Resultado real guardado - Partido: 33, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:44] ADMIN: Resultado real guardado - Partido: 27, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:44] ADMIN: Resultado real guardado - Partido: 28, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:44] ADMIN: Resultado real guardado - Partido: 34, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:45] ADMIN: Resultado real guardado - Partido: 45, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:45] ADMIN: Resultado real guardado - Partido: 39, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:45] ADMIN: Resultado real guardado - Partido: 46, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:45] ADMIN: Resultado real guardado - Partido: 40, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:46] ADMIN: Resultado real guardado - Partido: 57, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:46] ADMIN: Resultado real guardado - Partido: 51, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:46] ADMIN: Resultado real guardado - Partido: 52, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:47] ADMIN: Resultado real guardado - Partido: 58, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:47] ADMIN: Resultado real guardado - Partido: 63, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:47] ADMIN: Resultado real guardado - Partido: 69, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:48] ADMIN: Resultado real guardado - Partido: 70, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:48] ADMIN: Resultado real guardado - Partido: 64, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:48] ADMIN: Resultado real guardado - Partido: 12, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:49] ADMIN: Resultado real guardado - Partido: 11, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:49] ADMIN: Resultado real guardado - Partido: 18, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:49] ADMIN: Resultado real guardado - Partido: 17, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:49] ADMIN: Resultado real guardado - Partido: 5, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:50] ADMIN: Resultado real guardado - Partido: 6, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:50] ADMIN: Resultado real guardado - Partido: 29, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:50] ADMIN: Resultado real guardado - Partido: 30, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:51] ADMIN: Resultado real guardado - Partido: 35, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:51] ADMIN: Resultado real guardado - Partido: 36, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:51] ADMIN: Resultado real guardado - Partido: 24, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:51] ADMIN: Resultado real guardado - Partido: 23, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:52] ADMIN: Resultado real guardado - Partido: 53, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:52] ADMIN: Resultado real guardado - Partido: 54, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:52] ADMIN: Resultado real guardado - Partido: 47, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:53] ADMIN: Resultado real guardado - Partido: 48, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:53] ADMIN: Resultado real guardado - Partido: 41, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:53] ADMIN: Resultado real guardado - Partido: 42, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:53] ADMIN: Resultado real guardado - Partido: 72, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:54] ADMIN: Resultado real guardado - Partido: 71, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:54] ADMIN: Resultado real guardado - Partido: 65, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:54] ADMIN: Resultado real guardado - Partido: 66, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:55] ADMIN: Resultado real guardado - Partido: 59, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:55] ADMIN: Resultado real guardado - Partido: 60, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:55] ADMIN: Resultado real guardado - Partido: 73, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:55] ADMIN: Resultado real guardado - Partido: 76, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:56] ADMIN: Resultado real guardado - Partido: 74, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:56] ADMIN: Resultado real guardado - Partido: 75, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:56] ADMIN: Resultado real guardado - Partido: 78, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 21:57:57] ADMIN: Resultado real guardado - Partido: 77, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
